OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
isrrosh081020C	6	lGP053242.MP4	14916	rGP053601.MP4	13428	48.52514	Time seabed	39.69716	175.69012	0.60477	4.19228	1297.25323	4.40527	0.58466	13.90744	36.41759	-92.74948	-1293.42075	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
isrrosh081020C	7	lGP053242.MP4	15167	rGP053601.MP4	13679	48.59494	Time seabed	39.76695	189.27177	0.43105	1.28900	872.23980	6.39432	2.02387	0.34308	-84.66216	-47.63230	-866.81357	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
isrrosh081020C	8	lGP053242.MP4	15246	rGP053601.MP4	13758	48.61690	Time seabed	39.78892	181.98200	0.50072	5.01623	1013.36102	9.66028	3.77261	26.88964	142.58598	-92.65838	-998.99160	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
isrrosh081020C	9	lGP053242.MP4	15564	rGP053601.MP4	14076	48.70532	Time seabed	39.87734	173.43134	1.50157	1.83533	1500.86412	8.98718	26.75476	4.01310	-115.77240	-203.87737	-1482.43849	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
isrrosh081020C	10	lGP083242.MP4	22263	rGP083601.MP4	20775	77.19462	Time extra	8.30524	273.68049	0.67038	1.91495	938.09392	5.89665	24.43510	4.57534	-73.62353	-62.19016	-933.13030	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020D	1	lGP074857.MP4	5544	rGP078356.MP4	6525	63.67027	Time seabed	54.91736	141.09317	0.50857	2.69183	1113.79921	3.69830	10.58082	84.61678	-71.84177	-0.43062	-1111.47976	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
isrrosh081020D	2	lGP074857.MP4	5870	rGP078356.MP4	6851	63.76092	Time seabed	55.00801	129.74527	0.91343	2.78408	1166.25478	1.44243	24.36564	11.67032	-12.70190	-26.46751	-1165.88522	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
isrrosh081020D	3	lGP074857.MP4	5906	rGP078356.MP4	6887	63.77093	Time seabed	55.01802	121.17785	0.51252	2.81422	1105.26403	2.98174	5.10454	53.29264	-56.20600	-12.09846	-1103.76768	Tetraodontidae	Lagocephalus	guentheri	28209	1	AD	Passing			
isrrosh081020D	5	lGP094857.MP4	14428	rGP098356.MP4	15409	83.89159	Time extra	14.82092	118.55265	0.98760	4.01697	1033.32852	10.84283	40.12229	16.38845	172.53406	-89.54101	-1014.88040	Tetraodontidae	Lagocephalus	suezensis	55076	1	AD	Passing			
isrrosh081020E	0	lGP013243.MP4	6197	rGP013602.MP4	6926	10.59864	Time seabed	1.72311	65.54868	1.00767	3.21356	1579.34507	15.18862	13.15922	12.32761	-93.15857	-403.16128	-1524.17627	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrrosh081020E	1	lGP013243.MP4	6197	rGP013602.MP4	6926	10.59864	Time seabed	1.72311	40.82027	1.09290	4.63769	1181.76115	20.39304	36.39392	24.28961	-273.26879	-308.05643	-1107.69347	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrrosh081020E	2	lGP013243.MP4	6197	rGP013602.MP4	6926	10.59864	Time seabed	1.72311	91.45103	4.86107	2.73907	2053.28317	20.27014	70.96017	5.01405	-472.62321	-531.64936	-1926.12253	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrrosh081020E	3	lGP013243.MP4	6197	rGP013602.MP4	6926	10.59864	Time seabed	1.72311	72.01886	1.18750	3.54384	1543.03269	26.37810	8.14160	3.69588	-544.98184	-415.91470	-1382.37463	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrrosh081020E	5	lGP013243.MP4	6247	rGP013602.MP4	6976	10.61255	Time seabed	1.73701	64.74346	1.38071	2.40297	1730.77530	24.37633	2.97366	14.97400	-598.23393	-390.38122	-1576.48401	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrrosh081020E	6	lGP043243.MP4	12782	rGP043602.MP4	13511	39.05624	Time seabed	30.18071	70.52766	1.00761	4.71171	1714.42328	13.42145	10.34895	3.90669	-21.59055	-397.35209	-1667.60077	Mullidae	Upeneus	moluccensis	4444	1	AD	Passing			
isrrosh081020E	7	lGP053243.MP4	5927	rGP053602.MP4	6656	46.02570	Time seabed	37.15017	73.72880	1.38535	2.90503	1591.97735	22.28285	15.01023	16.14349	-550.41739	-247.84582	-1473.09369	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrrosh081020F	0	lGOPR4858.MP4	28427	rGOPR8358.MP4	29336	7.90429		-1.00000	68.01107	4.60077	1.87439	1996.64358	22.68171	73.74026	0.35239	-603.74305	-477.79124	-1842.22568	Sparidae	Dentex	maroccanus	4538	1	AD	Passing			
isrrosh081020F	1	lGOPR4858.MP4	31179	rGP018358.MP4	168	8.66949	Time seabed	0.44155	137.29566	1.44233	1.90601	1891.92756	17.31096	13.73883	12.70287	-252.89446	-502.95664	-1806.23058	Sparidae	Dentex	maroccanus	4538	1	AD	Passing			
isrrosh081020F	2	lGOPR4858.MP4	31275	rGP018358.MP4	264	8.69619	Time seabed	0.46825	68.04318	3.46023	1.51392	2429.50077	26.52672	16.52307	0.25846	-1035.45824	-324.28889	-2173.73802	Sparidae	Dentex	macrophthalmus	438	1	AD	Passing			
isrrosh081020F	3	lGOPR4858.MP4	31275	rGP018358.MP4	264	8.69619	Time seabed	0.46825	73.05094	4.18803	4.43251	2451.73184	24.35294	28.28755	4.12154	-955.53713	-330.21740	-2233.58329	Sparidae	Dentex	macrophthalmus	438	1	AD	Passing			
isrrosh081020F	4	lGOPR4858.MP4	31275	rGP018358.MP4	264	8.69619	Time seabed	0.46825	68.59216	2.72477	2.04247	2078.35880	21.19929	28.23873	9.85046	480.86519	-577.59267	-1937.71274	Sparidae	Dentex	macrophthalmus	438	1	AD	Passing			
isrrosh081020F	5	lGOPR4858.MP4	31275	rGP018358.MP4	264	8.69619	Time seabed	0.46825	80.75862	2.13945	2.25887	2561.13180	15.18947	10.93310	7.95298	324.38378	-587.43430	-2471.65778	Sparidae	Dentex	macrophthalmus	438	1	AD	Passing			
isrrosh081020F	6	lGP014858.MP4	26410	rGP018358.MP4	27319	16.21898	Time seabed	7.99104	113.40941	2.95253	3.14254	2120.36124	17.32081	29.38385	3.86299	-327.58192	-539.63067	-2024.20864	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrrosh081020F	7	lGP014858.MP4	27303	rGP018358.MP4	28212	16.46728	Time seabed	8.23934	100.97743	0.82677	2.28488	1834.15342	17.94913	0.36985	2.83019	105.75633	-555.25386	-1744.88611	Nemipteridae	Nemipterus	randalli	5852	1	AD	Passing			
isrrosh081020G	0	lGP013245.MP4	24248	rGP013604.MP4	21913	15.61782	Time seabed	6.60326	158.71387	1.13626	2.35528	1561.72819	19.12047	1.08861	15.46493	509.80169	42.28977	-1475.57066	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh081020G	1	lGP013245.MP4	24248	rGP013604.MP4	21913	15.61782	Time seabed	6.60326	143.03348	1.37392	2.11242	1687.40400	6.98475	16.88519	7.98585	195.38569	-62.69192	-1674.88101	Mullidae	Upeneus	moluccensis	4444	1	AD	Passing	1		
isrrosh081020G	3	lGP043245.MP4	9201	rGP043604.MP4	6866	38.06052	Time seabed	29.04596	143.02505	0.61590	1.81537	1081.17987	5.89614	13.55678	16.37827	-36.31495	-104.96009	-1075.46014	Sparidae	Dentex	maroccanus	4538	1	AD	Passing			
isrrosh081020G	4	lGP043245.MP4	28024	rGP043604.MP4	25689	43.29436	Time seabed	34.27980	133.15310	0.60250	1.25221	875.66214	4.41472	25.29373	11.81146	-63.75437	-21.87955	-873.06406	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	5	lGP043245.MP4	28043	rGP043604.MP4	25708	43.29965	Time seabed	34.28508	131.97705	0.39713	1.37593	763.39854	5.92751	9.74155	11.70333	71.50573	-33.19756	-759.31692	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	6	lGP043245.MP4	28106	rGP043604.MP4	25771	43.31716	Time seabed	34.30260	144.05322	0.38542	3.40225	606.33432	9.72935	33.82025	24.44992	-36.85600	95.60927	-597.61343	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	7	lGP043245.MP4	28153	rGP043604.MP4	25818	43.33023	Time seabed	34.31567	148.69477	0.38910	2.98794	698.60940	9.23531	16.00011	6.28601	91.00078	-65.49523	-689.55372	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	8	lGP043245.MP4	28175	rGP043604.MP4	25840	43.33635	Time seabed	34.32179	138.00905	1.14922	2.05027	1399.43060	14.30218	19.95415	7.64059	-304.72554	-163.27110	-1356.05711	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	9	lGP043245.MP4	28175	rGP043604.MP4	25840	43.33635	Time seabed	34.32179	92.54155	0.51040	1.53919	949.77119	8.22618	11.52861	1.99147	70.96804	-115.89147	-939.99895	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	10	lGP043245.MP4	28175	rGP043604.MP4	25840	43.33635	Time seabed	34.32179	139.03919	0.40372	1.69113	834.89385	18.64592	7.44656	2.61970	16.23575	-266.43698	-791.07236	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	11	lGP043245.MP4	28175	rGP043604.MP4	25840	43.33635	Time seabed	34.32179	108.17320	0.73793	1.09308	1282.82385	10.24261	8.53662	8.84813	227.00298	-22.41941	-1262.38031	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	12	lGP043245.MP4	28175	rGP043604.MP4	25840	43.33635	Time seabed	34.32179	87.04437	0.48561	3.26794	785.60060	17.17707	23.82414	6.91805	120.50070	-198.26069	-750.56018	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	13	lGP043245.MP4	28175	rGP043604.MP4	25840	43.33635	Time seabed	34.32179	86.16183	0.54037	1.62785	839.55291	12.20396	24.54290	14.82362	29.65969	-174.97913	-820.58010	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	14	lGP043245.MP4	28175	rGP043604.MP4	25840	43.33635	Time seabed	34.32179	102.60371	0.44853	2.06403	884.24426	14.26963	7.82713	1.48109	124.79198	-178.69128	-856.96225	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	15	lGP043245.MP4	28175	rGP043604.MP4	25840	43.33635	Time seabed	34.32179	122.72561	1.03826	0.94176	1503.57332	13.28295	11.63528	6.13310	310.19137	-152.06809	-1463.34867	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	24	lGP043245.MP4	28192	rGP043604.MP4	25857	43.34108	Time seabed	34.32651	120.23000	0.43680	2.67648	887.44293	16.92085	3.39358	26.43603	-118.94895	-229.27092	-849.02353	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	25	lGP043245.MP4	28229	rGP043604.MP4	25894	43.35136	Time seabed	34.33680	121.74891	0.44124	0.69295	885.06726	17.53173	5.17546	9.37094	156.20282	-216.06206	-843.95611	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020G	26	lGP043245.MP4	28241	rGP043604.MP4	25906	43.35470	Time seabed	34.34014	86.28852	0.63627	2.90253	895.44864	15.71986	39.63682	45.15201	87.50323	-226.27773	-861.95699	Sparidae	Pagellus	acarne	889	1	AD	Passing			
isrrosh081020H	0	lGP014859.MP4	25704	rGP018359.MP4	26727	16.02267	Time seabed	9.16360	43.66638	2.70018	3.15567	2398.17013	26.37916	5.51058	13.50147	930.74170	-518.72218	-2148.45692	Labridae	Coris	julis	58	1	AD	Passing			
isrrosh081020H	1	lGP014859.MP4	25831	rGP018359.MP4	26854	16.05799	Time seabed	9.19891	46.82304	4.32957	4.15792	2057.86449	26.89083	69.48453	4.29860	804.06245	-468.81703	-1835.34750	Labridae	Coris	julis	58	1	AD	Passing			
isrrosh081020H	2	lGP034859.MP4	15749	rGP038359.MP4	16772	31.00570	Time seabed	24.14662	342.19923	1.85738	1.94330	1811.55391	24.62236	12.35541	5.27149	-738.78295	-154.46406	-1646.83581	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrrosh081020H	3	lGP034859.MP4	15863	rGP038359.MP4	16886	31.03740	Time seabed	24.17832	253.71269	1.06420	3.78819	1930.24325	12.73627	0.87584	11.52746	-243.44972	-349.03271	-1882.74996	Carangidae	Seriola	dumerili	1005	1	AD	Passing			
isrrosh081020H	4	lGP054859.MP4	9426	rGP058359.MP4	10449	46.99862	Time seabed	40.13954	337.98308	1.86726	3.64648	1994.86086	21.19947	4.88097	10.66844	686.78739	-220.68682	-1859.86297	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	5	lGP054859.MP4	9703	rGP058359.MP4	10726	47.07564	Time seabed	40.21657	351.73708	0.75595	4.79825	1174.38123	17.42271	7.65040	5.27068	-334.44903	-108.57712	-1120.50262	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	6	lGP054859.MP4	9771	rGP058359.MP4	10794	47.09455	Time seabed	40.23547	487.71699	0.96683	1.47858	1336.06941	15.34249	14.60098	0.07676	-203.80413	-288.84595	-1288.45387	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	7	lGP054859.MP4	9872	rGP058359.MP4	10895	47.12263	Time seabed	40.26356	321.19008	1.43268	5.65111	1536.77494	4.62128	23.40347	11.09240	-31.03468	-119.86403	-1531.77893	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	8	lGP054859.MP4	9947	rGP058359.MP4	10970	47.14349	Time seabed	40.28441	332.10489	0.55062	3.73202	1009.16900	2.98647	14.37921	39.82926	51.43102	10.92171	-1007.79841	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	9	lGP054859.MP4	10112	rGP058359.MP4	11135	47.18936	Time seabed	40.33029	333.43344	0.95459	4.87382	1677.64406	2.93330	7.04163	2.01475	-76.23236	-39.48371	-1675.44599	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	10	lGP054859.MP4	10163	rGP058359.MP4	11186	47.20355	Time seabed	40.34447	359.93898	0.99930	4.08575	1340.83140	17.22609	19.97088	3.44060	111.03265	-381.23817	-1280.68655	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	11	lGP094859.MP4	67	rGP098359.MP4	1090	79.89843	Time extra	12.88037	322.57450	0.74128	5.19978	1115.12980	15.77193	15.09964	9.28421	258.66867	-157.99161	-1073.14661	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	12	lGP094859.MP4	616	rGP098359.MP4	1639	80.05108	Time extra	13.03302	348.66971	1.30631	2.78161	1534.00403	24.39885	3.50655	1.86141	-627.29477	-89.70182	-1397.00509	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	13	lGP094859.MP4	679	rGP098359.MP4	1702	80.06860	Time extra	13.05054	330.62813	0.52862	2.28302	963.20506	13.96037	6.71122	18.28783	198.18351	-121.32980	-934.75471	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	14	lGP094859.MP4	709	rGP098359.MP4	1732	80.07694	Time extra	13.05888	330.64460	1.27922	3.51422	1666.57056	4.42053	15.22231	4.66850	-103.34932	-76.28321	-1661.61284	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	16	lGP094859.MP4	1053	rGP098359.MP4	2076	80.17259	Time extra	13.15453	340.10840	1.50186	4.37236	1634.15924	24.73160	9.77765	10.52233	-682.89584	32.73556	-1484.27021	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	17	lGP094859.MP4	1224	rGP098359.MP4	2247	80.22014	Time extra	13.20208	339.69655	1.28722	3.06261	1151.06052	17.96959	42.52810	1.10797	-325.95504	-140.92859	-1094.91222	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	18	lGP094859.MP4	1231	rGP098359.MP4	2254	80.22209	Time extra	13.20402	494.93941	0.75850	4.37152	1411.76801	17.75854	3.82962	1.30592	57.68649	-426.71638	-1344.49780	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh081020H	19	lGP094859.MP4	1310	rGP098359.MP4	2333	80.24405	Time extra	13.22599	290.01918	2.40371	3.25390	2141.22052	25.88930	12.33831	5.11203	-824.23552	-441.28071	-1926.32616	Tetraodontidae	Lagocephalus	sceleratus	4761	1	AD	Passing			
isrrosh141119B	0	rbisrrosh141119B.MP4	13696	lbisrrosh141119B.MP4	17050	12.68378	Time seabed	9.00455	284.98928	25.28505	5.34454	6263.23411	21.62178	24.86101	5.06903	2282.56500	340.78494	-5822.53074	Serranidae	Mycteroperca	rubra	1214	1	AD	Passing	1		
isrrosh141119B	2	rcisrrosh141119B.MP4	4072	lcisrrosh141119B.MP4	7426	18.88331	Time seabed	15.20408	119.65705	1.55006	1.29769	1658.69236	19.18770	16.76610	8.18742	469.01431	277.87890	-1566.54691	Labridae	Coris	julis	58	1	AD	Passing			
isrrosh141119B	3	rcisrrosh141119B.MP4	10433	lcisrrosh141119B.MP4	13787	20.65202	Time seabed	16.97279	143.13886	3.55862	2.16377	2342.95184	23.34102	24.53099	10.73315	836.95939	401.51069	-2151.21163	Serranidae	Serranus	scriba	1761	1	AD	Passing			
isrrosh141119B	4	rcisrrosh141119B.MP4	12341	lcisrrosh141119B.MP4	15695	21.18255	Time seabed	17.50332	73.63798	1.62843	0.99310	1426.93409	23.16404	35.91892	22.09090	-549.84618	112.84209	-1311.89815	Sparidae	Diplodus	vulgaris	1754	1	AD	Passing			
isrrosh141119B	5	rcisrrosh141119B.MP4	12341	lcisrrosh141119B.MP4	15695	21.18255	Time seabed	17.50332	80.71445	2.40977	0.65518	1722.89246	20.04868	35.72372	1.81852	-454.94013	376.67533	-1618.48806	Sparidae	Diplodus	vulgaris	1754	1	AD	Passing			
isrrosh141119B	6	rcisrrosh141119B.MP4	12812	lcisrrosh141119B.MP4	16166	21.31351	Time seabed	17.63428	138.44166	0.70474	0.61632	1139.63013	21.06532	7.13381	3.46084	-375.18519	164.39078	-1063.47007	Serranidae	Serranus	cabrilla	1353	1	AD	Passing			
isrrosh141119B	7	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	84.79161	5.64074	0.57884	2643.10767	25.29015	35.07904	5.03670	-1102.66679	243.07917	-2389.78171	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	8	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	53.72187	4.92902	1.73310	2978.19888	22.08530	17.93159	20.15357	-1095.05769	233.91730	-2759.67388	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	9	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	71.95269	7.98967	2.14635	2881.17573	19.62564	52.73506	23.38519	-954.69016	158.20244	-2713.80034	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	10	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	56.77824	10.24655	2.19671	3062.10743	19.63133	71.91781	26.01944	-986.27242	292.61947	-2884.11901	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	11	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	53.34977	2.86406	0.64876	2590.93514	22.82136	1.43163	26.33947	-929.27013	382.51408	-2388.11325	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	12	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	64.80435	4.17700	0.54014	3080.96405	14.53329	13.59737	11.27692	-754.74441	167.67236	-2982.37930	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	13	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	109.87493	8.75092	1.99767	2681.27982	16.18085	71.48532	12.67968	-718.22470	206.03461	-2575.06592	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	14	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	52.17504	5.56246	1.80331	2756.77299	14.57906	31.70348	11.09401	-639.46100	269.47882	-2668.00827	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	15	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	79.57936	3.63318	1.85091	2561.82128	14.43586	20.73715	3.59771	-573.62799	280.76179	-2480.93772	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	16	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	72.65937	6.17950	0.64296	2708.98980	10.32106	40.03567	18.76185	-447.30930	188.36655	-2665.15631	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	17	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	76.10906	8.95928	1.47068	3043.15850	10.72464	46.78657	12.93975	-539.97879	170.63706	-2990.00327	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	18	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	58.65199	3.97997	1.87243	3159.51124	6.15978	16.21932	12.27774	-197.00069	275.90803	-3141.26993	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	19	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	64.58933	2.64174	1.99804	2792.79642	7.49099	12.62655	9.71813	-193.44735	308.45623	-2768.96094	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	20	rcisrrosh141119B.MP4	13870	lcisrrosh141119B.MP4	17224	21.60770	Time seabed	17.92847	73.27835	10.77721	2.96232	3239.11598	5.67304	50.36748	9.84747	18.82610	319.63757	-3223.25142	Pomacentridae	Chromis	chromis	1706	1	AD	Passing			
isrrosh141119B	21	rcisrrosh141119B.MP4	18465	lcisrrosh141119B.MP4	21819	22.88536	Time seabed	19.20613	53.90566	2.13414	0.48770	1600.07864	20.90791	40.84009	22.87827	-439.90411	364.06432	-1494.72178	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrrosh141119B	22	rcisrrosh141119B.MP4	18465	lcisrrosh141119B.MP4	21819	22.88536	Time seabed	19.20613	132.71161	1.38148	1.68170	1889.09043	17.00215	10.18367	12.18168	-359.28351	419.57578	-1806.52545	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrrosh141119B	23	rcisrrosh141119B.MP4	18465	lcisrrosh141119B.MP4	21819	22.88536	Time seabed	19.20613	151.74866	1.59237	0.54562	1642.41925	21.69120	18.95920	13.28389	-548.79211	259.48150	-1526.11846	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrrosh141119B	24	rcisrrosh141119B.MP4	18465	lcisrrosh141119B.MP4	21819	22.88536	Time seabed	19.20613	157.45404	2.32907	2.23834	1998.02210	15.49599	25.67250	22.87016	-237.52862	478.05531	-1925.39232	Mullidae	Parupeneus	forsskali	10994	1	AD	Passing			
isrrosh141119B	25	rcisrrosh141119B.MP4	23227	lcisrrosh141119B.MP4	26581	24.20946	Time seabed	20.53023	78.13397	2.24015	1.35240	1594.47550	19.30702	39.90858	2.13555	-390.58605	354.06632	-1504.80288	Sparidae	Diplodus	vulgaris	1754	1	AD	Passing			
isrrosh141119B	26	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	81.89662	2.49594	1.98391	1985.69151	7.65577	25.27022	2.41408	214.39197	154.96915	-1967.99172	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	27	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	89.81925	3.70457	2.73582	2592.43769	10.01892	21.76932	6.26156	386.06159	233.17566	-2552.90398	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	28	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	99.68624	3.63574	0.75254	2313.06292	5.17576	28.73821	0.07799	-64.39436	198.47949	-2303.63177	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	29	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	82.17667	3.22429	0.40102	2109.88165	27.52672	27.76975	9.95494	-954.62096	198.83088	-1871.03332	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	30	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	83.60603	3.24792	0.57981	2037.42270	25.73741	34.56671	15.55977	-857.29056	218.69412	-1835.29754	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	31	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	82.51256	2.96887	1.75825	2099.14410	22.59908	24.04934	3.95865	-783.54111	191.73868	-1937.96428	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	32	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	97.83833	5.49880	1.90424	2452.49791	14.25247	41.36541	0.66734	-588.93909	133.10299	-2377.01080	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	33	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	99.56602	11.30529	1.59217	3147.08133	17.52983	62.12651	9.05535	-931.73183	174.37113	-3000.93176	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	34	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	96.29565	9.03392	2.51102	3079.91377	8.74482	44.23577	2.92798	-440.73309	158.15870	-3044.11055	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	35	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	107.01474	15.74691	1.30638	4108.31251	11.79897	43.62707	3.29227	-822.69219	169.94310	-4021.50824	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	36	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	82.57560	8.11668	2.54341	2836.93170	9.01329	48.60845	10.05860	-409.77798	172.08257	-2801.90133	Sparidae	Boops	boops	203	1	AD	Passing			
isrrosh141119B	37	rdisrrosh141119B.MP4	4856	ldisrrosh141119B.MP4	8210	27.97684	Time seabed	24.29761	80.80068	1.46213	1.92582	2887.53971	3.92626	0.92628	1.17686	132.42859	146.81508	-2880.76268	Sparidae	Boops	boops	203	1	AD	Passing			
