OpCode	ImagePtPair	Lx	Ly	Rx	Ry	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Code	Number
isrrosh141119B	21	1801.204615	1353.79439	2107.44596	1211.73832	rcisrrosh141119B	18465	lcisrrosh141119B	21819	22.88536	10994.0	1
isrrosh141119B	22	1666.4302200000002	1318.99065	1855.63064	1210.31776	rcisrrosh141119B	18465	lcisrrosh141119B	21819	22.88536	10994.0	1
isrrosh141119B	23	1978.53935	1187.588785	2213.13746	1059.0280400000001	rcisrrosh141119B	18465	lcisrrosh141119B	21819	22.88536	10994.0	1
isrrosh141119B	24	1513.213015	1348.11215	1687.517315	1257.19626	rcisrrosh141119B	18465	lcisrrosh141119B	21819	22.88536	10994.0	1
isrrosh141119B	25	1723.6358850000001	1331.009345	2040.8583399999998	1199.542055	rcisrrosh141119B	23227	lcisrrosh141119B	26581	24.20946	1754.0	1
isrrosh141119B	26	1003.2423900000001	932.588785	1188.87828	932.0373850000001	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	27	994.730325	961.0	1016.50892	968.2616849999999	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	28	1370.132215	963.4859799999999	1425.567685	936.50467	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	29	2451.120675	1056.42056	2403.240295	922.95327	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	30	2334.43442	1081.990655	2334.78909	952.0747650000001	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	31	2204.9391400000004	1028.168225	2204.2707250000003	919.4018699999999	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	32	1904.71983	913.457945	1852.16789	851.68224	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	33	2127.45226	925.53271	1916.3630600000001	854.523365	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	34	1730.931795	897.83178	1589.00315	855.588785	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	35	1939.4774400000001	881.49533	1654.617	833.5700899999999	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	36	1711.070305	919.49533	1611.701995	874.056075	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	37	1268.377755	877.121495	1206.7261250000001	873.60748	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	38	1498.55824	878.8972	1410.3064	856.5607500000001	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	39	1201.166845	932.4112150000001	1134.705145	928.345795	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	40	967.084995	1003.08411	1104.2035700000001	1006.83178	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	41	2400.0482700000002	542.906545	2000.179435	524.682245	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	42	2476.302205	677.2990649999999	2115.730325	629.813085	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	43	2015.79853	651.607475	1682.7282300000002	632.1214950000001	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	44	2000.9024100000001	689.252335	1685.21091	665.1495299999999	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	45	1825.695695	795.4392499999999	1575.61805	768.49533	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	46	1199.9695649999999	911.72897	1077.90871	914.3644850000001	rdisrrosh141119B	4856	ldisrrosh141119B	8210	27.97684	203.0	1
isrrosh141119B	47	2352.16789	818.149535	1941.46065	754.476635	rdisrrosh141119B	6014	ldisrrosh141119B	9368	28.29883	8976.0	1
isrrosh141119B	48	1919.471145	773.607475	1546.041975	750.626165	rdisrrosh141119B	6078	ldisrrosh141119B	9432	28.31662	8976.0	1
isrrosh141119B	49	1072.09024	1282.056075	1291.43127	1245.831775	rdisrrosh141119B	11118	ldisrrosh141119B	14472	29.71802	2500.0	1
isrrosh141119B	50	1243.7502599999998	1254.3551400000001	1424.78699	1203.214955	rdisrrosh141119B	11118	ldisrrosh141119B	14472	29.71802	2500.0	1
isrrosh141119B	51	2233.804825	1216.2336449999998	2584.12172	1047.6448599999999	rdisrrosh141119B	29551	leisrrosh141119B	985	34.84342	1766.0	1
isrrosh141119B	52	2432.32319	1204.2523350000001	2469.329485	1035.75701	reisrrosh141119B	3998	leisrrosh141119B	7352	36.6138	4545.0	1
isrrosh141119B	53	2450.41133	1166.96262	2494.8656849999998	1004.5046749999999	reisrrosh141119B	3998	leisrrosh141119B	7352	36.6138	4545.0	1
isrrosh141119B	54	2558.5855199999996	1139.616825	2615.687305	971.40187	reisrrosh141119B	3998	leisrrosh141119B	7352	36.6138	4545.0	1
isrrosh141119B	55	2512.12382	1043.7289700000001	2448.2833149999997	910.3177599999999	reisrrosh141119B	3998	leisrrosh141119B	7352	36.6138	4545.0	1
isrrosh141119B	56	2533.758655	1097.0	2550.42812	940.5046749999999	reisrrosh141119B	3998	leisrrosh141119B	7352	36.6138	4545.0	1
isrrosh141119B	57	2151.863585	1237.1214949999999	2328.41133	1083.6542049999998	reisrrosh141119B	3998	leisrrosh141119B	7352	36.6138	4545.0	1
isrrosh270722A	0	1061.130115	948.0	1027.35677	926.62243	lGOPR4966	19648	rGOPR8488	20743	5.46324	1706.0	1
isrrosh270722A	1	109.49423	837.51402	482.06821	769.62804	lGOPR4966	19835	rGOPR8488	20930	5.51523	1706	1
isrrosh270722A	2	1098.05666	1477.38318	490.86254	1389.30841	lGP014966	22348	rGP018488	23443	15.08952	58	1
isrrosh270722A	3	1970.453305	208.82243	1678.0870949999999	217.345795	lGP034966	28945	rGP038488	30040	34.67492	2467.0	1
isrrosh270722A	4	1957.6852	113.64486	1673.12172	123.58879	lGP034966	28945	rGP038488	30040	34.67492	2467	1
isrrosh270722A	5	1147.2560349999999	1222.233645	1046.80063	1194.224295	lGP034966	29498	rGP038488	30593	34.82868	58.0	1
isrrosh270722A	6	1050.78594	1196.66355	780.08919	1152.317755	lGP034966	29498	rGP038488	30593	34.82868	58.0	1
isrrosh270722A	7	285.15425	1332.392525	123.42497	1197.570095	lGP034966	29498	rGP038488	30593	34.82868	2500.0	1
isrrosh270722A	8	789.4680000000001	1445.06542	578.360965	1352.37383	lGP034966	29498	rGP038488	30593	34.82868	2500.0	1
isrrosh270722A	9	959.24554	1430.1495300000001	672.607555	1359.831775	lGP034966	29634	rGP038488	30729	34.8665	2500.0	1
isrrosh270722A	10	1475.6180450000002	1326.04673	1170.41763	1326.09346	lGP034966	29660	rGP038488	30755	34.87373	2500.0	1
isrrosh270722A	11	1621.03987	1298.00935	1404.576075	1322.962615	lGP034966	29690	rGP038488	30785	34.88207	2500.0	1
isrrosh270722A	12	1501.90661	1348.11215	1206.5330549999999	1349.056075	lGP034966	30003	rGP038488	31098	34.9691	58.0	1
isrrosh270722A	13	1563.02938	1323.2523350000001	1241.0807949999999	1332.635515	lGP034966	30063	rGP038488	31158	34.98578	58.0	1
isrrosh270722A	14	1939.7964299999999	1143.028035	1904.605455	1210.51402	lGP034966	31644	rGP048488	819	35.42539	58.0	1
isrrosh270722A	15	1217.53725	1022.9495300000001	1456.8898199999999	1022.454205	lGP044966	21550	rGP048488	22645	41.49423	4540.0	1
isrrosh270722A	16	1145.902415	1116.8093450000001	1242.902415	1103.035515	lGP054966	5340	rGP058488	6435	45.86248	1761.0	1
isrrosh270722A	17	1435.543545	1351.0504700000001	1152.58237	1345.1214949999999	lGP054966	6791	rGP058488	7886	46.26594	1761.0	1
isrrosh270722A	18	2317.410285	960.345795	2310.448055	1051.95327	lGP064966	9303	rGP068488	10398	55.83995	2500.0	1
isrrosh270722B	0	662.18258	1294.676635	611.25079	1236.964485	lGOPR3343	26157	rGOPR3700	27392	7.2731	1353.0	1
isrrosh270722B	1	117.040925	785.37383	642.66107	760.84112	lGP033343	13983	rGP033700	15218	30.51465	1214.0	1
isrrosh270722B	2	117.04092	810.7383199999999	637.695695	783.45794	lGP033343	14115	rGP033700	15350	30.55135	1214.0	1
isrrosh270722B	3	500.18467999999996	1472.5233600000001	113.326335	1370.1158850000002	lGP033343	30199	rGP033700	31434	35.0236	58.0	1
isrrosh270722B	4	876.2371499999999	1348.44486	605.7250799999999	1302.035515	lGP033343	30332	rGP033700	31567	35.06058	58.0	1
isrrosh270722B	5	866.995805	1298.394395	639.347325	1250.857945	lGP033343	30360	rGP033700	31595	35.06837	58.0	1
isrrosh270722B	6	2329.469045	1398.542055	2000.0	1499.40187	lGP043343	1277	rGP043700	2512	35.85721	26639.0	1
isrrosh270722B	7	2479.8489	1320.411215	2269.884575	1436.897195	lGP043343	1304	rGP043700	2539	35.86472	26639.0	1
isrrosh270722B	8	2125.179435	1382.915885	1802.03463	1458.91589	lGP043343	1442	rGP043700	2677	35.90309	26639.0	1
isrrosh270722B	9	2142.1385099999998	964.2728999999999	2482.305355	1027.276635	lGP043343	6801	rGP043700	8036	37.39319	4540.0	1
isrrosh270722C	0	2052.82686	1134.261685	2048.57083	1210.317755	lGP014967	12815	rGP018489	13521	12.43882	5852.0	1
isrrosh270722C	1	2110.99265	1122.24299	2255.6978	1211.73832	lGP024967	24854	rGP028489	25560	24.66186	207	1
isrrosh270722C	2	1854.591815	928.1775700000001	1587.760755	967.98131	lGP074967	2698	rGP078489	3404	62.87893	4761.0	1
isrrosh270722C	3	1373.7995799999999	1348.8224300000002	888.623295	1319.70093	lGP074967	2751	rGP078489	3457	62.89366	4761.0	1
isrrosh270722C	4	2462.82476	1065.42056	2189.01994	1164.85981	lGP074967	2888	rGP078489	3594	62.93176	4761.0	1
isrrosh270722C	5	2213.13746	914.8411199999999	1719.4375650000002	963.140185	lGP074967	2888	rGP078489	3594	62.93176	4761.0	1
isrrosh270722C	6	885.667365	1165.990655	704.37041	1110.79439	lGP074967	2901	rGP078489	3607	62.93537	4761.0	1
isrrosh270722D	0	496.53725	1207.47664	712.17629	1164.85981	lGP043344	11855	rGP043701	11244	38.79848	5016	1
isrrosh270722D	1	398.64848	748.6355149999999	468.16369499999996	728.7476650000001	lGP043344	13034	rGP043701	12423	39.12631	4761.0	1
isrrosh270722E	0	883.13536	1221.682245	337.64533	1140.654205	lGP044968	16745	rGP048490	17433	40.15817	5852.0	1
isrrosh270722F	0	1972.205665	1405.58131	1681.6253900000002	1469.437385	lGP033346	17904	rGP033702	17116	31.60491	5852.0	1
isrrosh270722F	1	496.53725	1446.13084	158.89192	1338.16822	lGP083346	6772	rGP083702	5984	72.88726	5852	1
isrrosh270722G	0	2127.789085	1341.766355	1582.34942	1409.90654	lGP014969	30554	rGP018491	31277	17.37124	5852.0	1
isrrosh270722G	1	1191.594965	1461.4018649999998	720.252885	1408.48598	lGP014969	30554	rGP018491	31277	17.37124	5852.0	1
isrrosh270722G	2	978.3064	1310.831775	331.615945	1225.2710299999999	lGP024969	2412	rGP028491	3135	18.42174	14419.0	1
isrrosh270722G	3	1539.2560349999999	734.69159	836.29591	732.766355	lGP054969	29228	rGP058491	29951	52.50467	438.0	1
isrrosh270722G	4	937.749215	970.084115	248.62329499999998	916.457945	lGP054969	29230	rGP058491	29953	52.50523	438.0	1
isrrosh270722G	5	1027.125915	909.0	407.160545	867.093455	lGP054969	29230	rGP058491	29953	52.50523	438.0	1
isrrosh270722G	6	1284.4637950000001	1085.20561	108.52886	1029.747665	lGP054969	29230	rGP058491	29953	52.50523	438.0	1
isrrosh270722G	7	1047.5225599999999	534.233645	391.11962	529.5700899999999	lGP054969	29418	rGP058491	30141	52.5575	438.0	1
isrrosh270722G	8	867.3504700000001	631.54206	379.7702	614.09346	lGP054969	29418	rGP058491	30141	52.5575	438.0	1
isrrosh270722G	9	1243.208815	750.57944	611.501575	736.72897	lGP054969	29418	rGP058491	30141	52.5575	438.0	1
isrrosh270722G	10	1335.21826	1168.2242999999999	555.607555	1130.04673	lGP054969	29418	rGP058491	30141	52.5575	438.0	1
isrrosh270722G	11	1496.304305	319.990655	764.6831099999999	334.59812999999997	lGP054969	29418	rGP058491	30141	52.5575	438.0	1
isrrosh270722G	12	651.95173	1126.093455	154.28122	1037.3925250000002	lGP054969	29418	rGP058491	30141	52.5575	438.0	1
isrrosh270722G	13	1346.98846	175.80374	690.4617	199.58879	lGP054969	29418	rGP058491	30141	52.5575	438	1
isrrosh270722G	14	1415.8405	1358.05607	717.851	1318.28037	lGP054969	29418	rGP058491	30141	52.5575	438	23
isrrosh270722G	15	836.18678	667.71028	324.039875	642.271025	lGP064969	7904	rGP068491	8627	55.45095	889.0	1
isrrosh270722G	16	956.9013649999999	703.3271050000001	409.551945	680.24299	lGP064969	8307	rGP068491	9030	55.56301	889.0	1
isrrosh270722G	17	236.20986499999998	427.57009	70.93389499999999	409.02804000000003	lGP064969	8307	rGP068491	9030	55.56301	889.0	1
isrrosh270722G	18	1671.20252	957.45794	970.37566	957.45794	lGP064969	8307	rGP068491	9030	55.56301	889	2
isrrosh270722G	19	1771.5603350000001	349.654205	2028.9895099999999	361.168225	lGP074969	19512	rGP078491	20235	67.55415	1005.0	1
isrrosh270722H	0	2192.566635	712.7626150000001	2393.360965	746.8486	lGP023347	23868	rGP023703	22752	24.3877	438.0	1
isrrosh270722H	1	2368.6998949999997	911.4859799999999	2171.32319	966.6467299999999	lGP023347	23944	rGP023703	22828	24.40883	438.0	1
isrrosh270722H	2	2487.92865	933.562615	2300.2318999999998	1000.592525	lGP023347	23944	rGP023703	22828	24.40883	438.0	1
isrrosh270722H	3	2606.256035	1041.805605	2431.61175	1133.63178	lGP023347	23944	rGP023703	22828	24.40883	438.0	1
isrrosh270722H	4	2614.047215	947.0897199999999	2502.912905	1027.04673	lGP023347	23944	rGP023703	22828	24.40883	438.0	1
isrrosh270722H	5	2466.7502649999997	781.19813	2407.48898	826.08598	lGP023347	23944	rGP023703	22828	24.40883	438.0	1
isrrosh270722H	6	2695.50052	901.96822	2638.74082	983.02804	lGP023347	23944	rGP023703	22828	24.40883	438	1
isrrosh270722H	7	2490.56873	806.54019	2488.36097	855.17757	lGP023347	23944	rGP023703	22828	24.40883	438	1
isrrosh270722H	8	2539.912905	1043.10654	2252.8331550000003	1119.8841149999998	lGP033347	7280	rGP033703	6164	28.65084	5852.0	1
isrrosh270722H	9	2259.178385	983.872895	1861.44596	1029.59626	lGP033347	12600	rGP033703	11484	30.1301	4538.0	1
isrrosh270722H	10	79.328435	1146.590655	226.18048	1069.10093	lGP033347	12817	rGP033703	11701	30.19044	4538.0	1
isrrosh270722H	11	538.027285	1404.9355150000001	440.04617	1314.702805	lGP043347	3841	rGP043703	2725	36.57014	5132.0	1
isrrosh280222A	0	896.51207	1101.28972	1240.4984250000002	1070.86916	lGOPR4930	25472	rGOPR8431	24358	7.08263	9224.0	1
isrrosh280222A	1	2484.10493	1392.85981	1703.87618	1511.47664	lGP014930	4276	rGP018431	3162	10.0645	2500	1
isrrosh280222A	2	2416.00839	1263.943925	2375.576075	1403.86916	lGP014930	24632	rGP018431	23518	15.7246	58.0	1
isrrosh280222A	3	2197.08814	1184.168225	2282.4480599999997	1294.990655	lGP024930	6845	rGP028431	5731	19.65436	1761.0	1
isrrosh280222A	4	1114.29591	1396.056075	1026.01889	1357.700935	lGP024930	6845	rGP028431	5731	19.65436	1761.0	1
isrrosh280222A	5	2225.36516	1438.31776	1376.468	1515.73832	lGP044930	11807	rGP048431	10693	38.78514	1761	1
isrrosh280222A	6	2508.22246	1045.53271	2601.85519	1173.38318	lGP054930	21577	rGP058431	20463	50.37727	4613	2
isrrosh280222A	7	1936.627495	799.38505	2321.3074500000002	854.9028000000001	lGP054930	22000	rGP058431	20886	50.49489	4613.0	1
isrrosh280222A	8	1955.98741	830.95701	2341.84785	894.78318	lGP054930	22000	rGP058431	20886	50.49489	4613	1
isrrosh280222A	9	1335.90241	966.90467	1658.12382	980.88411	lGP054930	22225	rGP058431	21111	50.55745	4613	1
isrrosh280222A	10	2523.118575	1070.19626	2624.55404	1203.214955	lGP054930	29234	rGP058431	28120	52.50634	4613.0	1
isrrosh280222A	11	2445.80063	1054.0747649999998	2562.1322099999998	1174.093455	lGP054930	29478	rGP058431	28364	52.57419	4613.0	1
isrrosh280222B	0	189.393495	844.79439	651.981115	813.35514	lGOPR3320	29203	rGOPR3676	30234	8.12006	1214.0	1
isrrosh280222B	1	1021.667365	657.14953	944.8058799999999	651.990655	lGP013320	22264	rGP013676	23295	15.06616	1005.0	1
isrrosh280222B	2	1184.911855	1121.4485949999998	1141.058765	1114.66355	lGP013320	31502	rGP023676	613	17.63484	58.0	1
isrrosh280222B	3	716.851	1446.1308399999998	458.45855	1366.93458	lGP013320	31523	rGP023676	634	17.64068	58.0	1
isrrosh280222B	4	695.0052450000001	1465.30841	423.202515	1382.560745	lGP013320	31658	rGP023676	769	17.67822	58.0	1
isrrosh280222B	5	1481.09969	880.74766	1937.91396	906.31776	lGP023320	12391	rGP023676	13422	21.19645	2577	1
isrrosh280222B	6	1383.471145	921.102805	1724.9937	938.813085	lGP033320	22886	rGP033676	23917	32.99018	8969.0	1
isrrosh280222B	7	1902.971665	878.4018699999999	1932.70934	915.07477	lGP033320	24741	rGP033676	25772	33.50597	1306.0	1
isrrosh280222B	8	2145.7502600000003	1033.03738	2304.642185	1094.42056	lGP033320	25330	rGP033676	26361	33.66975	1306.0	1
isrrosh280222B	9	1709.50682	831.028035	2123.760755	862.280375	lGP033320	25420	rGP033676	26451	33.69477	5507.0	1
isrrosh280222B	10	2181.21721	991.523365	2399.6936	1061.7289700000001	lGP033320	25563	rGP033676	26594	33.73453	1306.0	1
isrrosh280222B	11	233.04512	882.84299	606.73767	849.56075	lGP043320	3652	rGP043676	4683	36.51759	2500	1
isrrosh280222B	12	151.79853	868.093455	615.685205	835.037385	lGP043320	11392	rGP043676	12423	38.66974	9224.0	1
isrrosh280222B	13	1430.67786	938.07477	1568.0377750000002	960.9906550000001	lGP053320	6529	rGP053676	7560	46.19309	8969.0	1
isrrosh280222B	14	1051.240295	811.140185	1132.2151099999999	805.28972	lGP053320	6582	rGP053676	7613	46.20783	8969.0	1
isrrosh280222B	15	488.02518499999996	928.84112	639.114375	899.60748	lGP053320	6822	rGP053676	7853	46.27456	2467.0	1
isrrosh280222B	16	1405.2471150000001	1220.592525	287.039875	1180.223365	lGP063320	6479	rGP063676	7510	55.05472	26639.0	1
isrrosh280222B	17	2218.97377	1274.076635	1702.3767050000001	1341.943925	lGP063320	7688	rGP063676	8719	55.39089	26639.0	1
isrrosh280222C	0	401.53095499999995	1505.04486	118.284365	1344.42991	lGP024931	23978	rGP028433	24622	24.41828	55076.0	1
isrrosh280222C	1	153.21721	1434.76636	133.35572	1275.66355	lGP024931	23978	rGP028433	24622	24.41828	55076	1
isrrosh280222C	2	1311.679955	1367.370095	964.733475	1338.429905	lGP024931	24003	rGP028433	24647	24.42523	55076.0	1
isrrosh280222C	3	2140.1133250000003	1236.09533	2007.3189900000002	1327.026165	lGP024931	24019	rGP028433	24663	24.42968	55076.0	1
isrrosh280222C	4	1394.1594949999999	1283.20561	1188.991605	1275.7476649999999	lGP034931	6092	rGP038433	6736	28.32051	26639.0	1
isrrosh280222C	5	453.528855	764.414955	308.62959	708.8186949999999	lGP044931	11406	rGP048433	12050	38.67363	4761.0	1
isrrosh280222C	6	603.2266549999999	674.89346	687.44596	639.35514	lGP044931	11658	rGP048433	12302	38.7437	4761.0	1
isrrosh280222C	7	2516.775445	1054.02056	2250.0734549999997	1163.914015	lGP044931	11989	rGP048433	12633	38.83574	4761.0	1
isrrosh280222C	8	2104.13326	812.1962599999999	2022.24239	866.5233599999999	lGP044931	12587	rGP048433	13231	39.00202	4761.0	1
isrrosh280222C	9	1935.471145	127.949535	2478.055615	134.121495	lGP054931	5579	rGP058433	6223	45.92894	97.0	1
isrrosh280222D	0	1038.59496	1320.84112	905.66107	1296.88785	lGP013321	6628	rGP013677	7917	10.71849	5852.0	1
isrrosh280222D	1	580.98846	1372.26168	530.19937	1302.04673	lGP013321	6628	rGP013677	7917	10.71849	5852	1
isrrosh280222D	2	624.882475	1341.009345	435.429175	1271.682245	lGP043321	5018	rGP043677	6307	36.89742	893.0	1
isrrosh280222D	3	635.56768	994.186915	302.887725	946.943925	lGP073321	6647	rGP073677	7936	63.97697	4761.0	1
isrrosh280222D	4	1517.27177	1264.542055	1211.89087	1273.06542	lGP073321	6928	rGP073677	8217	64.0551	4761.0	1
isrrosh280222D	5	1720.3462749999999	918.06542	1723.472195	943.6355149999999	lGP073321	7053	rGP073677	8342	64.08986	4761.0	1
isrrosh280222D	6	967.1626450000001	748.98131	1094.93809	746.84112	lGP073321	7153	rGP073677	8442	64.11766	4761.0	1
isrrosh280222D	7	1738.9758649999999	922.7383199999999	1777.1783850000002	952.392525	lGP073321	7297	rGP073677	8586	64.1577	4761.0	1
isrrosh280222E	0	1744.7271799999999	1047.95327	1208.114375	1068.69159	lGP014932	22026	rGP018434	22895	14.99999	4761.0	1
isrrosh280222E	1	1687.35677	1418.429905	1409.453305	1444.71028	lGP064932	440	rGP068434	1309	53.37554	5852.0	1
isrrosh280222E	2	1713.4396649999999	1333.90654	1503.36726	1369.42056	lGP064932	522	rGP068434	1391	53.39834	5852.0	3
isrrosh280222E	3	1438.28751	1184.7476649999999	1390.498425	1191.140185	lGP074932	2114	rGP078434	2983	62.71654	55076.0	1
isrrosh280222E	4	2240.09234	1247.2523350000001	2113.120675	1358.056075	lGP074932	2189	rGP078434	3058	62.7374	55076.0	1
isrrosh280222E	5	893.02518	1084.4486	1074.33263	1047.4486	lGP074932	2329	rGP078434	3198	62.77632	55076	1
isrrosh280222E	6	1219.32109	1092.97196	1316.92655	1085.80374	lGP074932	2329	rGP078434	3198	62.77632	55076	1
isrrosh280222F	0	2129.43547	950.28972	1995.359915	999.28972	lGP013322	30379	rGP013678	31255	17.32258	5852.0	1
isrrosh280222F	1	1978.3462749999999	1048.140185	1333.86569	1080.560745	lGP013322	30536	rGP013678	31412	17.36624	5852.0	1
isrrosh280222F	2	2285.49003	1319.700935	1837.68835	1405.6448599999999	lGP013322	30826	rGP013678	31702	17.44687	5852.0	1
isrrosh280222F	3	2128.8877249999996	1219.943925	1978.562435	1295.168225	lGP033322	27227	rGP033678	28103	34.19722	4538.0	1
isrrosh280222F	4	1999.65058	1412.037385	1626.94124	1480.57944	lGP033322	28441	rGP033678	29317	34.53478	4538.0	1
isrrosh280222F	5	1874.68835	1096.99065	1256.4344150000002	1124.915885	lGP043322	10367	rGP043678	11243	38.38474	55076.0	1
isrrosh280222F	6	2208.792235	970.850465	1594.59496	1009.46729	lGP043322	10382	rGP043678	11258	38.38891	55076.0	1
isrrosh280222F	7	2003.083945	943.50467	1519.759705	977.1495299999999	lGP043322	10382	rGP043678	11258	38.38891	55076.0	1
isrrosh280222F	8	1024.28541	968.82243	1001.58657	957.45794	lGP043322	10384	rGP043678	11260	38.38946	55076	4
isrrosh280222F	9	1510.768105	1042.635515	854.7628500000001	1059.1962600000002	lGP043322	10525	rGP043678	11401	38.42867	55076.0	1
isrrosh280222F	10	2166.32109	928.15888	1880.55404	975.97196	lGP073322	18798	rGP073678	19674	67.35562	4761.0	1
isrrosh280222F	11	1512.854145	655.1121499999999	1681.56768	667.04673	lGP073322	18798	rGP073678	19674	67.35562	4761.0	1
isrrosh280222G	0	1521.93599	1393.1728950000002	1310.658975	1403.158875	lGP014933	18529	rGP018435	19442	14.02762	2059.0	1
isrrosh280222G	1	1308.949635	1475.2523350000001	1040.421825	1447.906545	lGP024933	3082	rGP028435	3995	18.60803	2059.0	1
isrrosh280222G	2	2427.712485	1264.943925	1886.66107	1381.8504699999999	lGP034933	2557	rGP038435	3470	27.33759	5852.0	1
isrrosh280222G	3	2462.115425	1361.2523350000001	1444.96747	1456.785045	lGP044933	7703	rGP048435	8616	37.644	4538.0	1
isrrosh280222G	4	2285.135365	1256.570095	1715.885625	1348.9252350000002	lGP044933	7781	rGP048435	8694	37.66568	4538.0	1
isrrosh280222G	5	1021.408185	1175.1215	892.15215	1133.037385	lGP074933	14458	rGP078435	15371	66.14886	4444.0	1
isrrosh280222H	0	300.75971	1269.98131	14.18678	1181.90654	lGP043323	23095	rGP043679	24098	41.92383	1765	1
isrrosh280222H	1	2174.5918149999998	1367.6448599999999	1770.4638	1445.06542	lGP063323	10345	rGP063679	11348	56.12968	438.0	1
isrrosh280222H	2	1191.546695	1434.411215	462.21616	1376.8785050000001	lGP063323	28546	rGP063679	29549	61.19057	4538.0	1
isrrosh280222H	3	2462.82476	1480.2243	1588.9192	1508.63551	lGP073323	13021	rGP073679	14024	65.74929	1366	1
isrrosh280222H	4	1704.0797499999999	1055.11215	1122.423925	1065.794395	lGP073323	23811	rGP073679	24814	68.74951	889.0	1
isrrosh280222H	5	1101.14376	1117.2336449999998	252.87933	1076.523365	lGP073323	23811	rGP073679	24814	68.74951	889.0	1
isrrosh280222H	6	1281.39979	946.79439	727.2749200000001	936.897195	lGP073323	23811	rGP073679	24814	68.74951	889.0	1
isrrosh280222H	7	973.9727150000001	985.3644850000001	581.48793	952.943925	lGP073323	23811	rGP073679	24814	68.74951	889.0	1
isrrosh280222H	8	807.67471	1207.84112	114.91291	1128.0373800000002	lGP073323	23811	rGP073679	24814	68.74951	889.0	1
isrrosh280222H	9	1634.31689	1341.00935	1092.38195	1346.69159	lGP073323	23811	rGP073679	24814	68.74951	889	24
isrrosh280222H	10	1623.2581300000002	1049.074765	653.1783800000001	1036.056075	lGP073323	23862	rGP073679	24865	68.7637	889.0	1
isrrosh280222H	11	1084.37041	977.95327	540.71144	951.2616800000001	lGP073323	23908	rGP073679	24911	68.77649	889.0	1
isrrosh280222H	12	1700.93599	1021.6915899999999	864.3200400000001	1035.26168	lGP073323	28196	rGP073679	29199	69.96879	889.0	1
isrrosh280222I	0	2635.90346	1454.65421	1188.85205	1505.79439	lGP024934	14059	rGP028436	15317	21.66025	5852	1
isrrosh280222I	1	2575.254985	1062.1962600000002	2536.596015	1197.766355	lGP044934	11171	rGP048436	12429	38.60829	4444.0	1
isrrosh280222I	2	2345.975865	1300.84112	1108.314795	1363.0280400000001	lGP044934	19601	rGP048436	20859	40.9523	4538.0	1
isrrosh280222I	3	2616.04197	1264.29907	1296.67156	1360.8972	lGP044934	19648	rGP048436	20906	40.96537	4538	1
isrrosh280222J	0	2252.86044	927.62617	2184.763905	990.13084	lGP033324	6500	rGP033680	7576	28.43396	1278.0	1
isrrosh280222J	1	2147.87828	230.13084500000002	710.757605	286.95327	lGP033324	6524	rGP033680	7600	28.44063	1278.0	1
isrrosh280222J	2	2336.56873	911.7616849999999	454.7681	942.53271	lGP043324	19016	rGP043680	20092	40.78964	1765.0	1
isrrosh280222J	3	989.8667350000001	1077.037385	762.8079749999999	1067.364485	lGP043324	19016	rGP043680	20092	40.78964	1765.0	1
isrrosh280222J	4	1018.96747	886.95327	1023.8184650000001	878.588785	lGP043324	19016	rGP043680	20092	40.78964	1765.0	1
isrrosh280222J	5	637.60336	1432.280375	320.975865	1343.85047	lGP043324	19031	rGP043680	20107	40.79381	1765.0	1
isrrosh280222J	6	479.51312	1477.38318	102.14481	1369.42056	lGP043324	19031	rGP043680	20107	40.79381	1765	4
